Error 0 | Link is down. | 1970-01-01 00:01:06
Error 3 | Link failure. | 1970-01-01 00:01:06
Error 0 | Link is down. | 1970-01-01 00:01:06
Error 3 | Link failure. | 1970-01-01 00:01:06
Error 0 | Link is down. | 1970-01-01 00:01:06
Error 3 | Link failure. | 1970-01-01 00:01:06
Error 0 | Link is down. | 1970-01-01 00:01:06
Error 3 | Link failure. | 1970-01-01 00:01:06
Error 0 | Link is down. | 1970-01-01 00:01:07
Error 3 | Link failure. | 1970-01-01 00:01:07
Error 0 | Link is down. | 1970-01-01 00:01:07
Error 3 | Link failure. | 1970-01-01 00:01:07
Error 0 | Link is down. | 1970-01-01 00:01:07
Error 3 | Link failure. | 1970-01-01 00:01:07
Error 0 | Link is down. | 1970-01-01 00:01:07
Error 3 | Link failure. | 1970-01-01 00:01:07
Error 0 | Link is down. | 1970-01-01 00:01:08
Error 3 | Link failure. | 1970-01-01 00:01:08
Error 0 | Link is down. | 1970-01-01 00:01:08
Error 3 | Link failure. | 1970-01-01 00:01:08
Error 0 | Link is down. | 1970-01-01 00:01:08
Error 3 | Link failure. | 1970-01-01 00:01:08
Error 0 | Link is down. | 1970-01-01 00:01:08
Error 3 | Link failure. | 1970-01-01 00:01:08
Error 0 | Link is down. | 1970-01-01 00:01:09
Error 3 | Link failure. | 1970-01-01 00:01:09
Error 0 | Link is down. | 1970-01-01 00:01:09
Error 3 | Link failure. | 1970-01-01 00:01:09
Error 0 | Link is down. | 1970-01-01 00:01:09
Error 3 | Link failure. | 1970-01-01 00:01:09
Error 0 | Link is down. | 1970-01-01 00:01:09
Error 3 | Link failure. | 1970-01-01 00:01:09
Error 0 | Link is down. | 1970-01-01 00:01:10
Error 3 | Link failure. | 1970-01-01 00:01:10
Error 0 | Link is down. | 1970-01-01 00:01:10
Error 3 | Link failure. | 1970-01-01 00:01:10
Error 0 | Link is down. | 1970-01-01 00:01:10
Error 3 | Link failure. | 1970-01-01 00:01:10
Error 0 | Link is down. | 1970-01-01 00:01:10
Error 3 | Link failure. | 1970-01-01 00:01:10
Error 0 | Link is down. | 1970-01-01 00:01:11
Error 3 | Link failure. | 1970-01-01 00:01:11
Error 0 | Link is down. | 1970-01-01 00:01:11
Error 3 | Link failure. | 1970-01-01 00:01:11
Error 0 | Link is down. | 1970-01-01 00:01:11
Error 3 | Link failure. | 1970-01-01 00:01:11
Error 0 | Link is down. | 1970-01-01 00:01:11
